Name	ED	Dataset	Stirparo.lineage	Author.lineage	Branches	clusterUmap	EDfactor	finalClusters	sample_name	day	sex	dataset
ERR1041793	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041793	5	female	petro
ERR1041794	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041794	5	female	petro
ERR1041795	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041795	5	female	petro
ERR1041796	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041796	5	female	petro
ERR1041797	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041797	5	female	petro
ERR1041798	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041798	5	female	petro
ERR1041799	5	Petro	TE		6.Epiblast	EPI.early_TE	5	early_TE	ERR1041799	5	male	petro
ERR1041800	5	Petro	TE	TE	5.Early trophectoderm	EPI.PrE.TE	5	early_TE	ERR1041800	5	male	petro
ERR1041801	5	Petro		TE	8.TE.NR2F2-	medium_TE	5	early_TE	ERR1041801	5	male	petro
ERR1041802	5	Petro	TE	TE	5.Early trophectoderm	medium_TE	5	early_TE	ERR1041802	5	male	petro
ERR1041803	5	Petro	TE	TE	5.Early trophectoderm	medium_TE	5	early_TE	ERR1041803	5	male	petro
ERR1041804	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041804	5	male	petro
ERR1041806	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041806	5	male	petro
ERR1041807	5	Petro	ICM	prE	6.Epiblast	PrE	5	PrE	ERR1041807	5	male	petro
ERR1041808	5	Petro	ICM	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041808	5	male	petro
ERR1041809	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041809	5	male	petro
ERR1041810	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041810	5	male	petro
ERR1041811	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041811	5	male	petro
ERR1041812	5	Petro	ICM	EPI	4.Inner cell mass		5	EPI	ERR1041812	5	male	petro
ERR1041813	5	Petro	TE		6.Epiblast		5	B1_B2	ERR1041813	5	male	petro
ERR1041814	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041814	5	male	petro
ERR1041815	5	Petro	TE		4.Inner cell mass	early_TE	5	early_TE	ERR1041815	5	male	petro
ERR1041816	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041816	5	male	petro
ERR1041817	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041817	5	male	petro
ERR1041818	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041818	5	male	petro
ERR1041819	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041819	5	male	petro
ERR1041820	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041820	5	male	petro
ERR1041821	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041821	5	female	petro
ERR1041822	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041822	5	female	petro
ERR1041823	5	Petro	TE	prE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041823	5	female	petro
ERR1041824	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041824	5	female	petro
ERR1041825	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041825	5	female	petro
ERR1041826	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041826	5	female	petro
ERR1041827	5	Petro	TE		6.Epiblast	EPI.early_TE	5	EPI	ERR1041827	5	female	petro
ERR1041828	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041828	5	female	petro
ERR1041829	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041829	5	female	petro
ERR1041830	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041830	5	female	petro
ERR1041831	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041831	5	female	petro
ERR1041832	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041832	5	female	petro
ERR1041833	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041833	5	female	petro
ERR1041834	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041834	5	female	petro
ERR1041835	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041835	5	female	petro
ERR1041836	5	Petro	ICM	EPI	6.Epiblast	EPI.early_TE	5	EPI	ERR1041836	5	female	petro
ERR1041837	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041837	5	female	petro
ERR1041838	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041838	5	female	petro
ERR1041839	5	Petro	TE	TE	6.Epiblast	EPI	5	EPI	ERR1041839	5	female	petro
ERR1041840	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041840	5	female	petro
ERR1041841	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041841	5	female	petro
ERR1041842	5	Petro		EPI	6.Epiblast	EPI	5	EPI	ERR1041842	5	female	petro
ERR1041844	5	Petro	TE	TE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041844	5	female	petro
ERR1041845	5	Petro	TE		6.Epiblast	EPI.early_TE	5	EPI	ERR1041845	5	female	petro
ERR1041846	5	Petro	TE	EPI	6.Epiblast	EPI.early_TE	5	EPI	ERR1041846	5	female	petro
ERR1041847	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041847	5	female	petro
ERR1041848	5	Petro	TE	TE	2.Morula	B1_B2	5	B1_B2	ERR1041848	5	female	petro
ERR1041849	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041849	5	female	petro
ERR1041850	5	Petro	TE	TE	3.Early blastocyst	early_TE	5	early_TE	ERR1041850	5	female	petro
ERR1041851	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041851	5	female	petro
ERR1041852	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	B1_B2	ERR1041852	5	female	petro
ERR1041853	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041853	5	female	petro
ERR1041854	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041854	5	female	petro
ERR1041855	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041855	5	female	petro
ERR1041856	5	Petro	TE		5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041856	5	female	petro
ERR1041857	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041857	5	female	petro
ERR1041858	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041858	5	female	petro
ERR1041859	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041859	5	female	petro
ERR1041860	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041860	5	female	petro
ERR1041861	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041861	5	female	petro
ERR1041862	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041862	5	female	petro
ERR1041863	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041863	5	female	petro
ERR1041864	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041864	5	female	petro
ERR1041865	5	Petro	TE		3.Early blastocyst	early_TE	5	B1_B2	ERR1041865	5	female	petro
ERR1041866	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041866	5	female	petro
ERR1041867	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041867	5	female	petro
ERR1041868	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041868	5	female	petro
ERR1041869	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041869	5	female	petro
ERR1041870	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041870	5	female	petro
ERR1041871	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041871	5	female	petro
ERR1041872	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041872	5	female	petro
ERR1041873	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041873	5	female	petro
ERR1041874	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041874	5	female	petro
ERR1041875	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041875	5	female	petro
ERR1041876	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041876	5	female	petro
ERR1041877	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041877	5	female	petro
ERR1041878	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041878	5	female	petro
ERR1041879	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041879	5	female	petro
ERR1041880	5	Petro	TE	prE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041880	5	female	petro
ERR1041881	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041881	5	female	petro
ERR1041882	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041882	5	female	petro
ERR1041883	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	B1_B2	ERR1041883	5	female	petro
ERR1041884	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041884	5	female	petro
ERR1041885	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041885	5	female	petro
ERR1041886	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041886	5	female	petro
ERR1041887	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041887	5	female	petro
ERR1041888	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041888	5	female	petro
ERR1041889	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041889	5	female	petro
ERR1041890	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041890	5	female	petro
ERR1041891	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041891	5	female	petro
ERR1041892	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041892	5	female	petro
ERR1041893	5	Petro	TE	TE	3.Early blastocyst	B1_B2	5	B1_B2	ERR1041893	5	female	petro
ERR1041894	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041894	5	female	petro
ERR1041895	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041895	5	male	petro
ERR1041896	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041896	5	male	petro
ERR1041897	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041897	5	male	petro
ERR1041898	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041898	5	male	petro
ERR1041899	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041899	5	male	petro
ERR1041900	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041900	5	male	petro
ERR1041901	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041901	5	male	petro
ERR1041902	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041902	5	male	petro
ERR1041903	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041903	5	male	petro
ERR1041904	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041904	5	male	petro
ERR1041905	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041905	5	male	petro
ERR1041906	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041906	5	male	petro
ERR1041907	5	Petro	undefined		2.Morula	Morula	5	B1_B2	ERR1041907	5	male	petro
ERR1041908	5	Petro	TE		2.Morula	Morula	5	Morula	ERR1041908	5	male	petro
ERR1041909	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041909	5	male	petro
ERR1041910	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041910	5	male	petro
ERR1041911	5	Petro	TE		2.Morula	B1_B2	5	B1_B2	ERR1041911	5	male	petro
ERR1041912	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041912	5	male	petro
ERR1041913	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041913	5	male	petro
ERR1041914	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041914	5	male	petro
ERR1041915	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041915	5	male	petro
ERR1041916	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041916	5	male	petro
ERR1041917	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041917	5	male	petro
ERR1041918	5	Petro	TE		2.Morula	B1_B2	5	B1_B2	ERR1041918	5	male	petro
ERR1041919	5	Petro	undefined		2.Morula	Morula	5	Morula	ERR1041919	5	male	petro
ERR1041920	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041920	5	male	petro
ERR1041921	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041921	5	male	petro
ERR1041922	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041922	5	male	petro
ERR1041923	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041923	5	male	petro
ERR1041924	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041924	5	male	petro
ERR1041925	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041925	5	male	petro
ERR1041926	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041926	5	male	petro
ERR1041927	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041927	5	male	petro
ERR1041928	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041928	5	male	petro
ERR1041929	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041929	5	male	petro
ERR1041930	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041930	5	male	petro
ERR1041931	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041931	5	male	petro
ERR1041932	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041932	5	male	petro
ERR1041933	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041933	5	male	petro
ERR1041934	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041934	5	male	petro
ERR1041935	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041935	5	male	petro
ERR1041936	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041936	5	male	petro
ERR1041937	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041937	5	male	petro
ERR1041938	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041938	5	male	petro
ERR1041939	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041939	5	male	petro
ERR1041940	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041940	5	male	petro
ERR1041941	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041941	5	male	petro
ERR1041942	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041942	5	male	petro
ERR1041943	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041943	5	male	petro
ERR1041944	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041944	5	male	petro
ERR1041945	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041945	5	male	petro
ERR1041946	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041946	5	male	petro
ERR1041947	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041947	5	male	petro
ERR1041948	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041948	5	male	petro
ERR1041949	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041949	5	male	petro
ERR1041950	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041950	5	male	petro
ERR1041951	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041951	5	male	petro
ERR1041952	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041952	5	male	petro
ERR1041953	5	Petro	TE	TE	5.Early trophectoderm	B1_B2	5	early_TE	ERR1041953	5	male	petro
ERR1041954	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041954	5	male	petro
ERR1041955	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041955	5	male	petro
ERR1041956	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041956	5	male	petro
ERR1041957	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041957	5	male	petro
ERR1041958	5	Petro	ICM	EPI	6.Epiblast		5	EPI	ERR1041958	5	male	petro
ERR1041959	5	Petro	TE	TE	6.Epiblast	early_TE	5	early_TE	ERR1041959	5	male	petro
ERR1041960	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041960	5	male	petro
ERR1041961	5	Petro	TE	TE	6.Epiblast	early_TE	5	early_TE	ERR1041961	5	male	petro
ERR1041962	5	Petro	TE	TE	6.Epiblast	early_TE	5	early_TE	ERR1041962	5	male	petro
ERR1041963	5	Petro	TE	TE	6.Epiblast	early_TE	5	early_TE	ERR1041963	5	male	petro
ERR1041964	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041964	5	male	petro
ERR1041965	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041965	5	male	petro
ERR1041966	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041966	5	male	petro
ERR1041967	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041967	5arly	female	petro
ERR1041968	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041968	5arly	female	petro
ERR1041969	5	Petro	undefined		2.Morula	Morula	5	B1_B2	ERR1041969	5arly	female	petro
ERR1041970	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041970	5arly	female	petro
ERR1041971	5	Petro	undefined		2.Morula	Morula	5	Morula	ERR1041971	5arly	female	petro
ERR1041972	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041972	5arly	female	petro
ERR1041973	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041973	5arly	female	petro
ERR1041974	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041974	5arly	female	petro
ERR1041975	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041975	5arly	female	petro
ERR1041976	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041976	5arly	female	petro
ERR1041977	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041977	5arly	female	petro
ERR1041978	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041978	5arly	female	petro
ERR1041979	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041979	5arly	female	petro
ERR1041980	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041980	5arly	female	petro
ERR1041981	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041981	5arly	female	petro
ERR1041982	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041982	5arly	female	petro
ERR1041983	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041983	5arly	female	petro
ERR1041984	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041984	5arly	female	petro
ERR1041985	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041985	5arly	female	petro
ERR1041986	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041986	5arly	female	petro
ERR1041987	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041987	5arly	female	petro
ERR1041988	5	Petro	undefined		2.Morula	B1_B2	5	B1_B2	ERR1041988	5arly	female	petro
ERR1041989	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041989	5arly	female	petro
ERR1041990	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041990	5arly	female	petro
ERR1041991	6	Petro	TE	TE	5.Early trophectoderm	medium_TE	6	medium_TE	ERR1041991	6	female	petro
ERR1041992	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	medium_TE	ERR1041992	6	female	petro
ERR1041993	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	medium_TE	ERR1041993	6	female	petro
ERR1041994	6	Petro	intermediate	TE	4.Inner cell mass	early_TE	6	early_TE	ERR1041994	6	female	petro
ERR1041995	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	early_TE	ERR1041995	6	female	petro
ERR1041996	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1041996	6	female	petro
ERR1041997	6	Petro	TE	TE	5.Early trophectoderm	medium_TE	6	early_TE	ERR1041997	6	female	petro
ERR1041998	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1041998	6	female	petro
ERR1042000	6	Petro	TE	TE	5.Early trophectoderm	medium_TE	6	medium_TE	ERR1042000	6	female	petro
ERR1042001	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	early_TE	ERR1042001	6	female	petro
ERR1042002	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1042002	6	female	petro
ERR1042003	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1042003	6	female	petro
ERR1042004	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	early_TE	ERR1042004	6	female	petro
ERR1042005	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1042005	6	female	petro
ERR1042006	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1042006	6	female	petro
ERR1042007	6	Petro	prE	prE	6.Epiblast	PrE	6	PrE	ERR1042007	6	female	petro
ERR1042008	6	Petro	prE	prE	6.Epiblast	PrE	6	PrE	ERR1042008	6	female	petro
ERR1042009	6	Petro	prE	prE	6.Epiblast	PrE	6	PrE	ERR1042009	6	female	petro
ERR1042010	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042010	6	female	petro
ERR1042011	6	Petro	intermediate	EPI	6.Epiblast	EPI	6	EPI	ERR1042011	6	female	petro
ERR1042012	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042012	6	female	petro
ERR1042013	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042013	6	female	petro
ERR1042014	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042014	6	female	petro
ERR1042015	6	Petro		EPI	6.Epiblast	EPI	6	EPI	ERR1042015	6	female	petro
ERR1042016	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042016	6	female	petro
ERR1042017	6	Petro	intermediate	EPI	6.Epiblast	EPI	6	EPI	ERR1042017	6	female	petro
ERR1042018	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042018	6	female	petro
ERR1042019	6	Petro	EPI	EPI	6.Epiblast	EPI	6	EPI	ERR1042019	6	female	petro
ERR1042020	6	Petro	intermediate	EPI	6.Epiblast	EPI	6	EPI	ERR1042020	6	female	petro
ERR1042021	6	Petro	prE	prE	6.Epiblast	PrE	6	PrE	ERR1042021	6	female	petro
ERR1042022	6	Petro	intermediate	prE	6.Epiblast	PrE	6	PrE	ERR1042022	6	female	petro
ERR1042023	6	Petro	TE	TE	9.TE.NR2F2+	medium_TE	6	late_TE	ERR1042023	6	male	petro
ERR1042024	6	Petro		TE	8.TE.NR2F2-	medium_TE	6	late_TE	ERR1042024	6	male	petro
ERR1042025	6	Petro	prE	prE	6.Epiblast	EPI.PrE	6	PrE	ERR1042025	6	male	petro
ERR1042026	6	Petro	intermediate	TE	9.TE.NR2F2+	late_TE	6	TB.medium1	ERR1042026	6	male	petro
ERR1042027	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042027	6	male	petro
ERR1042028	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042028	6	male	petro
ERR1042029	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042029	6	male	petro
ERR1042030	6	Petro	TE	TE	5.Early trophectoderm	medium_TE	6	early_TE	ERR1042030	6	female	petro
ERR1042031	6	Petro	TE	TE	5.Early trophectoderm	early_TE	6	early_TE	ERR1042031	6	female	petro
ERR1042032	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042032	6	female	petro
ERR1042033	6	Petro	intermediate	prE	7.Primitive endoderm	EPI.PrE	6	early_TE	ERR1042033	6	female	petro
ERR1042034	6	Petro	intermediate	prE	8.TE.NR2F2-	EPI.PrE.TE	6	medium_TE	ERR1042034	6	female	petro
ERR1042035	6	Petro	TE	TE	9.TE.NR2F2+	late_TE	6	medium_TE	ERR1042035	6	female	petro
ERR1042036	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042036	6	female	petro
ERR1042037	6	Petro	prE	prE	8.TE.NR2F2-	PrE	6	medium_TE	ERR1042037	6	female	petro
ERR1042038	6	Petro	EPI	EPI	7.Primitive endoderm	EPI	6	EPI	ERR1042038	6	female	petro
ERR1042039	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042039	6	female	petro
ERR1042040	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042040	6	female	petro
ERR1042041	6	Petro	TE	TE	9.TE.NR2F2+	late_TE	6	medium_TE	ERR1042041	6	female	petro
ERR1042042	6	Petro	TE	TE	8.TE.NR2F2-	late_TE	6	medium_TE	ERR1042042	6	female	petro
ERR1042043	6	Petro	TE	prE	7.Primitive endoderm	PrE	6	PrE	ERR1042043	6	female	petro
ERR1042044	6	Petro	TE	TE	9.TE.NR2F2+	late_TE	6	late_TE	ERR1042044	6	female	petro
ERR1042045	6	Petro	prE	prE	7.Primitive endoderm	PrE	6	PrE	ERR1042045	6	female	petro
ERR1042046	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042046	6	female	petro
ERR1042047	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042047	6	female	petro
ERR1042048	6	Petro	TE	TE	8.TE.NR2F2-	medium_TE	6	medium_TE	ERR1042048	6	female	petro
